id,year,total_poultry,total_cocks,total_cockerels,total_pullets,total_nonlaying_hens,total_chicks,total_laying_hens,total_poultry_indigenous,total_cocks_indigenous,total_cockerels_indigenous,total_pullets_indigenous,total_nonlaying_hens_indigenous,total_chicks_indigenous,total_laying_hens_indigenous,total_poultry_hybrid,total_cocks_hybrid,total_cockerels_hybrid,total_pullets_hybrid,total_nonlaying_hens_hybrid,total_chicks_hybrid,total_laying_hens_hybrid,total_poultry_exotic,total_cocks_exotic,total_cockerels_exotic,total_pullets_exotic,total_nonlaying_hens_exotic,total_chicks_exotic,total_laying_hens_exotic,
13,2014,983179,187354,52510,129791,24823,296879,291821,952283,184721,51660,123966,24020,293909,274007,16273,1134,0,1592,-1,0,9470,14622,0,-1,0,-1,-1,0
14,2014,1914572,296696,58534,164837,63809,643252,687444,1763736,277927,52187,143286,54154,619154,617029,68989,6164,-1,9787,-1,-1,22736,81847,12605,-1,11765,-1,-1,47679
15,2014,1661943,182872,72399,160458,63466,488999,693748,1580846,164877,67492,155600,62009,474549,656319,63878,10624,-1,-1,-1,14450,33293,17218,0,-1,-1,-1,0,4137
16,2014,1346786,103972,62655,131792,29088,435927,583352,1256255,97298,58263,116913,27444,404577,551759,79401,5245,0,8997,-1,0,28189,0,0,-1,0,-1,-1,3404
17,2014,2857716,190844,150325,279936,29369,1316931,890310,2745673,177061,146281,265100,29105,1295637,832490,85092,8251,0,-1,0,21294,43492,26951,0,-1,-1,-1,0,14328
18,2014,339076,36648,20901,35225,15474,119765,111063,327996,35731,20011,33930,14151,118089,106083,7744,642,0,-1,-1,0,2774,3335,0,-1,-1,-1,-1,2206
19,2014,1041199,59850,59735,92141,10194,506292,312988,1006495,56148,57686,89606,9508,497263,296284,30347,3338,0,-1,-1,0,13505,0,0,-1,-1,-1,-1,0
20,2014,271931,30332,11800,38239,8294,115738,67527,262990,29157,11800,38015,7531,113922,62565,0,-1,0,-1,-1,0,1475,4949,-1,0,0,-1,-1,3488
78,2014,30871,4694,1313,3073,780,13184,7828,30663,4650,1313,3073,780,13075,7773,-1,-1,0,0,0,0,-1,-1,-1,0,0,0,-1,-1
21,2014,20076129,2307620,1011007,1957266,613712,6755045,7431480,19614151,2252967,991472,1910492,594801,6690451,7173970,342389,44736,18060,32618,10337,61041,175596,119589,9917,0,0,8575,0,81914
22,2014,1511905,151679,108225,172036,28492,653691,397781,1486574,148380,105723,170436,28117,646757,387161,0,-1,0,-1,-1,0,0,5295,-1,-1,-1,-1,-1,4295
72,2014,898153,92175,47681,81635,5209,407892,263561,895515,91765,47523,81635,5209,407892,261491,2638,0,0,0,0,0,2070,0,-1,-1,0,0,0,0
24,2014,1170634,149211,54663,94115,36398,439675,396571,1152332,145112,54355,92642,35298,436802,388123,13903,-1,0,-1,-1,0,5719,4400,-1,-1,-1,-1,-1,2729
25,2014,1818613,182218,43368,113411,23998,785776,669842,1801982,179728,42301,113411,23998,782143,660402,15465,0,0,0,0,0,8274,0,-1,-1,0,0,-1,0
